,Image,Accuracy,F1,Jaccard,Recall,Precision
229,pexels-photo-325686_nlDONZXWsV_0,0.9854393005371094,0.9891846709640857,0.9786007815171749,0.9859858220125963,0.9924043436238558
230,pexels-photo-326603_0,0.989837646484375,0.9895450692285958,0.9793064876957495,0.9899879855826993,0.9891025490149928
231,pexels-photo-327253_0,0.9965553283691406,0.9919766852959209,0.9840810929925077,0.99513325608343,0.9888400765251896
232,pexels-photo-327538_0,0.9579429626464844,0.9785197842041994,0.9579429626464844,0.9999522161740287,0.9579868158027254
233,pexels-photo-333994_12TQ3nQsnH_0,0.9985618591308594,0.9707865168539326,0.9432314410480349,0.9966587112171837,0.9462235649546827
234,pexels-photo-339800_0,0.9863662719726562,0.9866790905702572,0.9737084090424241,0.9920999572768088,0.9813171415226529
235,pexels-photo-341004_8AgutZKy5e_0,0.9964637756347656,0.9905353113545634,0.9812481035703449,0.9872593316237229,0.9938331045503903
236,pexels-photo-341392_0,0.9911079406738281,0.9834571738806448,0.9674527709127466,0.9918547890690983,0.9752005629838142
237,pexels-photo-346692_0,0.9819145202636719,0.9724483806667944,0.9463742379169542,0.9995699130268565,0.9467597569393367
238,pexels-photo-346693_0,0.9965858459472656,0.9889728078065129,0.9781861610080674,0.989326299701728,0.9886195684303872
239,pexels-photo-346736_0,0.9921073913574219,0.9920747706509874,0.9842741720948263,0.9907806247752539,0.9933723017443734
240,pexels-photo-346750_0,0.9488945007324219,0.9011590588825521,0.8200996387758664,0.9076344613372568,0.8947753977788847
241,pexels-photo-346808_0,0.9899063110351562,0.9807162534435261,0.9621621621621622,0.9946045026534022,0.9672105225328829
242,pexels-photo-346842_0,0.9668540954589844,0.9263587900772092,0.862819703189138,0.9491316429315735,0.9046531260863088
243,pexels-photo-347024_0,0.9675254821777344,0.9589023901593601,0.9210494588553887,0.92470274950885,0.9957288951273311
244,pexels-photo-351699_0,0.9944381713867188,0.9422024894949654,0.8907210313296358,0.9597028183800371,0.9253289729813906
245,pexels-photo-354946_0,0.99114990234375,0.9805405042693461,0.9618238962663113,0.9856331045646932,0.9755002586825547
246,pexels-photo-354957_0,0.9875946044921875,0.980116172424335,0.9610076617786357,0.9713617413224743,0.9890298378538463
247,pexels-photo-354972_0,0.9890174865722656,0.9901640240381823,0.9805196562690304,0.9912443310463709,0.9890860692102929
248,pexels-photo-355005_0,0.9953880310058594,0.9911896520313354,0.9825331927127728,0.9891497221979813,0.9932380131734603
249,pexels-photo-355036_0,1.0,1.0,1.0,1.0,1.0
250,pexels-photo-356170_D2OYiQ5pj5_0,0.9951438903808594,0.9901451519256823,0.9804826444253649,0.9880111854403881,0.9922883565044687
251,pexels-photo-356176_0,0.9893722534179688,0.9651008392834773,0.9325554372034472,0.9463702247881096,0.9845878594249201
252,pexels-photo-356842_0,0.9954071044921875,0.9904417135054461,0.981064418721691,0.9908979715025495,0.9899858754820587
253,pexels-photo-357275_0,0.7542610168457031,0.7669162050387696,0.6219497881430534,0.9941465061958856,0.6242357487012146
254,pexels-photo-364362_0,0.9579849243164062,0.9565193361441408,0.9166622528582562,0.934841154092491,0.9792267837079787
255,pexels-photo-371163_0,0.9875946044921875,0.9884221844048391,0.9771093920474142,0.995275105037498,0.9816629893641096
256,pexels-photo-371218_0,0.9516372680664062,0.9579323892066948,0.9192612641299156,0.9937626073127578,0.9245959812706973
257,pexels-photo-371248_0,0.989013671875,0.9870349695681925,0.9744018203149998,0.9840580230512369,0.9900299822996063
258,pexels-photo-372021_0,0.9903030395507812,0.9866245724809262,0.9736022264683891,0.982890570943325,0.9903870531564269
259,pexels-photo-373899_0,0.9918899536132812,0.9876333515595007,0.975568834750632,0.9847577951002228,0.9905257508225795
260,pexels-photo-374632_0,0.9935989379882812,0.9779963283503804,0.9569401318997152,0.9954353745128397,0.9611577916387443
261,pexels-photo-374810_0,0.9939994812011719,0.9951521987690961,0.9903511731329551,0.9963466712744686,0.9939605868265685
262,pexels-photo-374849_0,0.9011917114257812,0.8548631111808411,0.7465160886244422,0.9071147420118203,0.8083032223199432
263,pexels-photo-374882_0,0.994049072265625,0.9844958158579976,0.9694650511851867,0.9924656848011222,0.9766529292291918
264,pexels-photo-374912_0,0.9956321716308594,0.9901501139833973,0.9804923758412131,0.9978326831382748,0.9825849410961243
265,pexels-photo-375382_0,0.992095947265625,0.9874486618771278,0.975208490374146,0.9936725836340583,0.981302222543283
266,pexels-photo-375880_0,0.9923515319824219,0.993567718609344,0.9872176568466821,0.998452531400717,0.9887304698723638
267,pexels-photo-377945_0,0.98980712890625,0.9900406276790041,0.9802776773126859,0.9840109063697052,0.9961447012143441
268,pexels-photo-378153_0,0.9810104370117188,0.9670510054142784,0.9362040240932975,0.9707261975948442,0.9634035369986944
269,pexels-photo-384273_0,0.9949455261230469,0.9896439876509437,0.979500270751141,0.9856764751673672,0.9936435690182845
270,pexels-photo-386133_0,0.9803428649902344,0.9873643686475485,0.9750440712113287,0.9926291501089604,0.9821551400319042
271,pexels-photo-386140_0,0.9935264587402344,0.9756335702491206,0.9524263407249587,0.984896361791564,0.9665433854907539
272,pexels-photo-388517_0,0.9926490783691406,0.9949126813363781,0.9898768623001114,0.9924053699617108,0.9974326942418243
273,pexels-photo-388622_0,0.9738540649414062,0.9535322033898306,0.9111911579874833,0.9915960461935448,0.9182826027343597
274,pexels-photo-395196_0,0.9976425170898438,0.9251453488372094,0.8607167004732927,0.954272863568216,0.8977433004231312
275,pexels-photo-406197_0,0.9826889038085938,0.9763451173361412,0.9537834810062125,0.9890483583098354,0.9639640566940805
276,pexels-photo-411468_0,0.9188194274902344,0.9088877376706669,0.8329919560525799,0.9818965596988002,0.845984633532056
277,pexels-photo-412840_0,0.9919052124023438,0.9944108474861983,0.9888838249700094,0.9965474462188201,0.9922833908925089
278,pexels-photo-413744_0,0.9974441528320312,0.9531665035649378,0.9105235042735043,0.9724718299814578,0.9346127484578478
279,pexels-photo-413948_0,0.7608718872070312,0.7995561751765067,0.6660504712030728,0.6664765367208448,0.9990411123097207
280,pexels-photo-413979_0,0.978363037109375,0.987735844976929,0.9757688643577596,0.9824168261683047,0.9931127739781122
281,pexels-photo-414012_0,0.9916572570800781,0.9656115854521439,0.933509668004378,0.9878707933852391,0.9443333845917269
282,pexels-photo-414029_0,0.9371414184570312,0.9243399605124202,0.8593235098263527,0.8953328055646976,0.955289606802889
283,pexels-photo-414192_0,0.9836616516113281,0.9844095239135261,0.9692977111275188,0.9842053163303928,0.9846138162541597
284,pexels-photo-415188_0,0.9887237548828125,0.9678925987878262,0.9377828292395445,0.9707606161622764,0.9650414780480409
285,pexels-photo-415274_0,0.9926948547363281,0.9813292774479121,0.9633429681667656,0.9887812641216575,0.9739887749177473
286,pexels-photo-415556_0,0.9972000122070312,0.9969724717664431,0.9939632200546107,0.9951663770884627,0.998785134007157
287,pexels-photo-416747_0,0.9828414916992188,0.9592506024532986,0.9216922005571031,0.9450384677174631,0.9738967274332702
288,pexels-photo-42157_0,0.9956703186035156,0.9057230666998919,0.8276909063306512,0.9253224711473184,0.8869367170977712
289,pexels-photo-423366_0,0.9717979431152344,0.9525843546969901,0.9094616439698247,0.9900545267901185,0.917846990483253
290,pexels-photo-424706_0,0.9803962707519531,0.9900066311320956,0.9802110208325311,0.9951950895300649,0.9848719922928411
291,pexels-photo-428333_0,0.9877815246582031,0.9901178880726642,0.9804291772066821,0.9928349121688931,0.9874156943829075
292,pexels-photo-432498_0,0.96759033203125,0.9825959415112197,0.965787322463345,0.9672479572823992,0.9984388529940718
293,pexels-photo-432689_0,0.9264602661132812,0.940494490230577,0.8876730527198993,0.8976525489641519,0.987630790773659
294,pexels-photo-439851_0,0.9787101745605469,0.9542807054910666,0.912559145175947,0.9510474666492497,0.9575360031564412
295,pexels-photo-442544_0,0.9463996887207031,0.9510136489619467,0.9066025006148508,0.995133482660752,0.9106398889007584
296,pexels-photo-450276_0,0.9456214904785156,0.938757974781432,0.8845842441907538,0.9983916806023887,0.8858465629915514
297,pexels-photo-45720_0,0.9411430358886719,0.9195723452722885,0.8511188521030946,0.9830591591993224,0.8637881562582629
298,pexels-photo-458508_0,0.99456787109375,0.9938353910890231,0.9877463213148611,0.9897307224708347,0.9979742477329833
299,pexels-photo-458713_0,0.9565277099609375,0.9665299984727623,0.9352279186086165,0.9803856145284683,0.9530605625318568
300,pexels-photo-458771_0,0.9937515258789062,0.9744692789675489,0.950209739193872,0.964100666173205,0.985063339005483
301,pexels-photo-460273_0,0.997528076171875,0.9821103196952128,0.9648494711147274,0.9710651307528525,0.9934096621055571
302,pexels-photo-460550_0,0.9944114685058594,0.9934473890193447,0.9869800924280128,0.9909077930652962,0.9960000358741177
303,pexels-photo-462475_0,0.9144134521484375,0.8996349711913538,0.8175786649321083,0.9153005215776586,0.8844966354400317
304,pexels-photo-462620_0,0.9966926574707031,0.9894910364722852,0.9792006525285482,0.9851801790929497,0.9938397857316776
305,pexels-photo-47296_0,0.9901504516601562,0.991663760928803,0.9834653585814277,0.9961406239865084,0.9872269577403222
306,pexels-photo-530024_0,0.9497184753417969,0.8861852501057759,0.7956307367898784,0.8526210849879539,0.9225002696580735
307,pexels-photo-531474_0,0.9961891174316406,0.8938927243759958,0.8081428845784521,0.9228070175438596,0.866735324407827
308,pexels-photo-532290_0,0.5024948120117188,0.6671787595443224,0.5005763258366298,0.9987851281345986,0.5008813003394922
309,pexels-photo-532301_0,0.9917869567871094,0.9915611318195893,0.9832635007501497,0.9958508837538873,0.9873081786533868
310,pexels-photo-532400_0,0.9751052856445312,0.9660348291332271,0.9343011315588129,0.973503125917845,0.9586802470921224
311,pexels-photo-534256_0,0.984954833984375,0.9862298195631528,0.9728337236533958,0.9955030520038908,0.9771277552545281
312,pexels-photo-546162_0,0.9899749755859375,0.989700176366843,0.97961036240486,0.9936647096784348,0.985767152805971
313,pexels-photo-547116_0,0.9970016479492188,0.9801615345784956,0.9610948868979855,0.9885952853724352,0.9718704639871866
314,pexels-photo-551576_0,0.9970169067382812,0.9789784946236558,0.9588226001790322,0.9918296203496922,0.9664561329016507
315,pexels-photo-551594_0,0.9937248229980469,0.9489653460738995,0.9028868292106972,0.942735622264686,0.9552779512804497
316,pexels-photo-551657_0,0.9534950256347656,0.9354307354148459,0.8786941033652411,0.8964904622194247,0.9779074660583376
317,pexels-photo-551855_0,0.9947357177734375,0.9714840682729263,0.9445493631213083,0.9631647955420798,0.9799483074870768
318,pexels-photo-55529_0,0.9971961975097656,0.9717144506446026,0.9449850299401198,0.9672106029265303,0.9762604392205382
319,pexels-photo-561652_0,0.9901466369628906,0.9830677356128196,0.9666993270247274,0.9796448961994225,0.9865145774129039
320,pexels-photo-562624_0,0.9975662231445312,0.9946594790062279,0.9893756973239413,0.9929306771843037,0.9963943113973301
321,pexels-photo-570093_0,0.9967765808105469,0.9932724536834312,0.9866348222194103,0.9978245221146925,0.9887617296474766
322,pexels-photo-573238_0,0.9981536865234375,0.9889517896274653,0.9781450374785514,0.9875541372236152,0.9903534037397705
323,pexels-photo-573253_0,0.9950904846191406,0.9903044274188081,0.980795057749127,0.9950796342275783,0.9855748324311355
324,pexels-photo-573565_0,0.9894828796386719,0.9696516043810887,0.9410910023290101,0.9958397395315185,0.9448055430422378
325,pexels-photo-582429_0,0.987640380859375,0.982482509542707,0.9655681781953049,0.9808703349850482,0.9840999924182525
326,pexels-photo-582431_0,0.9950027465820312,0.989347514962269,0.9789195886906007,0.9871160368020511,0.991589104956886
327,pexels-photo-584306_0,0.9939384460449219,0.9955652554931943,0.9911696712383578,0.9937763266397736,0.9973606365786692
328,pexels-photo-58571_MX1VrmUxeW_0,0.9974212646484375,0.9770302412504247,0.9550920082375606,0.9604515999732781,0.9941912730793168
329,pexels-photo-58572_0,0.9878120422363281,0.9647580493938825,0.9319155283738573,0.9728815821672487,0.9567690557451649
330,pexels-photo-586336_0,0.9965858459472656,0.9970087398272088,0.9940353215594802,0.9963593854375418,0.9976589411725361
331,pexels-photo-590140_0,0.987945556640625,0.9690596482982805,0.9399764464536717,0.9929968897361292,0.9462493068436048
332,pexels-photo-590513_0,0.9837989807128906,0.9789411572198559,0.9587509712509712,0.9811645197201018,0.9767278484143868
333,pexels-photo-590617_0,0.9166831970214844,0.9561259192745842,0.9159398982395911,0.9894274263287435,0.9249931009821869
334,pexels-photo-590798_0,0.9816932678222656,0.9839620087759461,0.9684303316163749,0.9880200538258646,0.9799371621801528
335,pexels-photo-593349_0,0.9926872253417969,0.9910531351363966,0.9822649434272974,0.9880511455638482,0.9940734221539786
336,pexels-photo-593578_0,0.9614982604980469,0.9747991900185518,0.9508373194088593,0.9594174833629867,0.9906821422952583
337,pexels-photo-594685_0,0.9963645935058594,0.9912852635910567,0.9827211081698517,0.989972602739726,0.9926014101272778
338,pexels-photo-596146_0,0.9793739318847656,0.8618654676442786,0.7572615039281706,0.7907739909052552,0.9470020211093645
339,pexels-photo-601319_0,0.9941825866699219,0.9881246252443212,0.9765279894106601,0.9814373665810723,0.9949036395853915
340,pexels-photo-60682_0,0.9930191040039062,0.9953229227898892,0.9906893920122106,0.9982876536753924,0.9923757491743792
341,pexels-photo-612872_0,0.9937210083007812,0.9888056148750662,0.9778590836942778,0.9814897322694317,0.9962313795891519
342,pexels-photo-614510_0,0.9988899230957031,0.9851340996168583,0.9707037148897614,0.9842792976725194,0.9859903875651908
343,pexels-photo-615491_0,0.9853973388671875,0.9900179926464837,0.9802332966709526,0.9843810768345235,0.9957198382350627
344,pexels-photo-620331_0,0.9933433532714844,0.983895231327236,0.9683009682283057,0.9833960593314146,0.9843949103399878
345,pexels-photo-620334_0,0.986358642578125,0.9680936490658293,0.9381603749113736,0.9704314539210075,0.965767080855912
346,pexels-photo-62376_0,0.9966773986816406,0.937736793194653,0.8827725437415882,0.981739260589732,0.8975095785440613
347,pexels-photo-62377_0,0.9937820434570312,0.41618911174785106,0.26277702397105385,0.26289592760180996,0.9982817869415808
348,pexels-photo-625393_0,0.993682861328125,0.9954481985201147,0.9909376470716998,0.9925508531712317,0.9983625086147484
349,pexels-photo-627935_0,0.9566612243652344,0.9578352378796257,0.9190823492542841,0.9666354545114049,0.9491938093977109
350,pexels-photo-631037_0,0.9841461181640625,0.7748157780667534,0.6324075712011321,0.8161168816345166,0.7374935533780299
351,pexels-photo-631214_0,0.9960746765136719,0.9958549348028375,0.9917440908872094,0.9922615655077746,0.9994744246971877
352,pexels-photo-631546_0,0.9951744079589844,0.9967028699366899,0.9934274105556306,0.9939800061343633,0.9994406924958705
353,pexels-photo-633277_0,0.9979820251464844,0.9866639776136336,0.9736789730321425,0.9831692122186495,0.9901836765673228
354,pexels-photo-634509_0,0.7311935424804688,0.72572785302818,0.5695234371659142,0.9988214748706301,0.5699064083676176
355,pexels-photo-63775_0,0.9656562805175781,0.9350643730390565,0.878047789336801,0.93485534627477,0.9352734932979353
356,pexels-photo-64609_0,0.9629058837890625,0.890409106277471,0.8024661263127958,0.9031527927021651,0.8780200484541353
357,pexels-photo-667247_0,0.9848670959472656,0.9853074618242155,0.9710404134789464,0.9816318096615648,0.989010743893825
358,pexels-photo-668927_0,0.9576950073242188,0.9771251536678134,0.9552734209581731,0.9960387379469561,0.9589164767275686
359,pexels-photo-669276_0,0.9980010986328125,0.9562385167863705,0.9161465834533525,0.9503652058432935,0.9621848739495799
360,pexels-photo-669277_0,0.9903717041015625,0.9755113129196259,0.9521933479809076,0.9848950884548322,0.966304661220567
361,pexels-photo-671613_0,0.9863662719726562,0.9878905747064125,0.9760709168574834,0.9822065016001348,0.9936408187190305
362,pexels-photo-671804_0,0.9909591674804688,0.9872920889232056,0.9749031069318254,0.9948455279281616,0.9798524857115489
363,pexels-photo-673058_0,0.9214286804199219,0.5002305097906001,0.3335382624170846,0.6566023313586853,0.4040134827937603
364,pexels-photo-675927_0,0.9790534973144531,0.966237694989455,0.9346807194518462,0.9416480908894801,0.9921459688111623
365,pexels-photo-679350_0,0.9952278137207031,0.9783072361233939,0.9575356415478615,0.9960805084745763,0.9611571092711847
366,pexels-photo-682013_0,0.9727096557617188,0.9824175932206721,0.9654427854448142,0.967789576645022,0.9974945974137458
367,pexels-photo-682020_0,0.8916091918945312,0.8705830911757471,0.7708252677764873,0.982119001130408,0.7817970616144759
368,pexels-photo-68441_0,0.8701553344726562,0.8112083596791907,0.6823806057891495,0.7673130193905817,0.860430638898694
369,pexels-photo-688675_0,0.9867439270019531,0.9853610861863418,0.9711445843159399,0.9792598174662982,0.9915388593568516
370,pexels-photo-690729_0,0.9775619506835938,0.9431822572543564,0.8924739045390564,0.914816272228156,0.9733636381761269
371,pexels-photo-690737_0,0.9958419799804688,0.3109987357774968,0.18413173652694612,0.18468468468468469,0.984
372,pexels-photo-690903_0,0.9969062805175781,0.9972298222782408,0.9944749499271047,0.9968586744972172,0.9976012465317169
373,pexels-photo-691034_0,0.9989967346191406,0.8643630737493553,0.7611262488646685,0.8657024793388429,0.86302780638517
374,pexels-photo-691232_SHDJullPaf_0,0.9935150146484375,0.9897922421039991,0.9797907750832144,0.9892220168511006,0.9903631251351807
375,pexels-photo-691399_0,0.9663238525390625,0.8942577198572215,0.808739736118032,0.9579398480804763,0.8385147580753852
376,pexels-photo-691861_0,0.9896011352539062,0.9818223040196313,0.9642936669068046,0.9781306051949777,0.9855419751268424
377,pexels-photo-694742_0,0.984893798828125,0.9700689321562461,0.9418775318499384,0.9945446655508028,0.9467689583948067
378,pexels-photo-69494_0,0.9948806762695312,0.9942605913900318,0.9885866884387066,0.9981880791062335,0.9903638888652222
379,pexels-photo-698848_0,0.995452880859375,0.9686497291042028,0.9392053858315907,0.9672759743670554,0.9700273914875684
380,pexels-photo-700535_0,0.9889183044433594,0.9870895200679077,0.974508152126222,0.992572664545422,0.9816666224685531
381,pexels-photo-700700_0,0.977996826171875,0.9622932601163626,0.9273267900565713,0.9943528013077724,0.9322364504566123
382,pexels-photo-700701_0,0.9927749633789062,0.986077419544539,0.9725371922396543,0.9975608305074662,0.9748553821109851
383,pexels-photo-700703_uH8OCGIi1J_0,0.9865913391113281,0.9899538419766495,0.9801075268817204,0.9924357468267385,0.9874843197628008
384,pexels-photo-701747_0,0.9700279235839844,0.9266160441592647,0.863266158504751,0.8682676655405996,0.9933715155398911
385,pexels-photo-703836_0,0.9951210021972656,0.9953473144291456,0.9907377233193566,0.9964601512083557,0.9942369604872058
386,pexels-photo-704955_0,0.9700889587402344,0.9801640808210618,0.9610997831986386,0.9840850558013604,0.976274227198968
387,pexels-photo-705121_0,0.9915504455566406,0.954111334396818,0.9122494255605736,0.9433428922572716,0.9651284630537743
388,pexels-photo-709575_0,0.9975395202636719,0.9946647034981347,0.9893860356431733,0.9920306235253353,0.9973128089440334
389,pexels-photo-709807_0,0.9972686767578125,0.9956623411241564,0.9913621502937593,0.994746335145081,0.9965800356549475
390,pexels-photo-712940_0,0.8748359680175781,0.6582009479660399,0.4905361551480521,0.9634350888963435,0.4998417821656857
391,pexels-photo-713133_0,0.720001220703125,0.7565877179601121,0.6084769540147115,0.6457461803648962,0.9133658411600329
392,pexels-photo-713955_0,0.9969978332519531,0.989422185185683,0.9790658083736766,0.9832767878609783,0.9956448820601601
393,pexels-photo-714025_0,0.9951820373535156,0.9380122699386503,0.883260929845642,0.9544546544147023,0.9221267972594809
394,pexels-photo-714031_0,0.9930229187011719,0.9383739344317531,0.8839025009521392,0.9149747026742887,0.9630013831258645
395,pexels-photo-714037_0,0.9953498840332031,0.8711825002641869,0.7717655869687324,0.8720118468373176,0.8703547297297297
396,pexels-photo-714063_0,0.9961891174316406,0.9874198788580927,0.9751523442357916,0.9807384430658395,0.994192975782934
397,pexels-photo-714155_0,0.9749298095703125,0.9815598379330857,0.9637874413171409,0.9646485258269818,0.9990746769937283
398,pexels-photo-716543_0,0.9887123107910156,0.9734449739295874,0.9482638038955136,0.9556154632272615,0.9919524462734339
399,pexels-photo-716966_0,0.9792327880859375,0.9659477582065653,0.9341382564301096,0.9367561599961178,0.9970172380398993
400,pexels-photo-720276_0,0.9783477783203125,0.9841498559077809,0.9687943262411347,0.9720060235314884,0.9966009671125188
401,pexels-photo-722231_0,0.9920387268066406,0.9896545399566751,0.9795209451569538,0.9931549099592081,0.986178757372482
402,pexels-photo-722904_0,0.9861717224121094,0.9761712253577604,0.9534516410704197,0.9928993608087507,0.9599974141832052
403,pexels-photo-725458_0,0.9952545166015625,0.9904273819967065,0.9810362962850043,0.9896810506566605,0.9911748398225727
404,pexels-photo-730055_0,0.996368408203125,0.9972639432555627,0.9945428176716404,0.9976481547502674,0.9968800275798667
405,pexels-photo-730837_0,0.9965476989746094,0.9877899054223613,0.9758743868628705,0.9988812486356691,0.9769421686103921
406,pexels-photo-731794_sNHLIf9pHk_0,0.9500541687011719,0.9726396385665537,0.9467365834607999,0.9978390152083593,0.9486816788416385
407,pexels-photo-732629_0,0.9949684143066406,0.9810887923494919,0.962879576731489,0.9958668063802538,0.9667429572490182
408,pexels-photo-732843_0,0.99200439453125,0.991538082665181,0.9832181717735414,0.9840848806366048,0.9991050434867506
409,pexels-photo-733697_0,0.9853057861328125,0.959543764572437,0.9222336624068803,0.935051377573996,0.9853537532355479
410,pexels-photo-736509_0,0.9662818908691406,0.7110021252247833,0.5515929383116883,0.9753318980983136,0.5593970262900654
411,pexels-photo-743861_0,0.9928779602050781,0.9940901824857953,0.9882498064711028,0.9910128243966475,0.9971867121365111
412,pexels-photo-743937_7TZxmJGKVc_0,0.9886131286621094,0.9859049849605953,0.9722017861632878,0.977774447639296,0.994171872619229
413,pexels-photo-745136_0,0.984710693359375,0.9741732608191355,0.9496469760546747,0.980669434353918,0.9677625851385261
414,pexels-photo-746801_0,0.9810943603515625,0.9869539122468964,0.9742438415965077,0.9786227741844549,0.9954281162883314
415,pexels-photo-747007_0,0.9854583740234375,0.9849763926001245,0.9703975212195103,0.9788962437820689,0.9911325438812173
416,pexels-photo-749074_0,0.9836883544921875,0.9631874375839389,0.9289889730304238,0.9319916030788711,0.9965439840381943
417,pexels-photo-751160_0,0.9947242736816406,0.9972401214107111,0.9944954347531901,0.9949666901607553,0.9995239657255323
418,pexels-photo-751245_0,0.9938087463378906,0.963594356340145,0.9297463423080253,0.9719444318747454,0.9553865314473802
419,pexels-photo-752398_0,0.9562034606933594,0.8577552562784185,0.7509382389309499,0.9640728569041386,0.7725578592630615
420,pexels-photo-753603_0,0.9923934936523438,0.9267611841621979,0.8635181382614647,0.9779086892488954,0.8806980802792321
421,pexels-photo-755401_0,0.9968223571777344,0.994666649593116,0.9893898866386448,0.9924490213113917,0.9968942106546542
422,pexels-photo-756453_0,0.9874267578125,0.9869062941952296,0.9741510469767077,0.9925606296695832,0.9813160160848166
423,pexels-photo-756565_0,0.950225830078125,0.7987972243639168,0.6649978176589899,0.6846320575174456,0.9586571915019616
424,pexels-photo-757056_0,0.9872016906738281,0.9796987795063566,0.9602054372064336,0.9983843914952395,0.961699751713651
425,pexels-photo-758855_0,0.9755821228027344,0.7566067150842237,0.6085015290519877,0.9554403149908768,0.6262747072894372
426,pexels-photo-758857_0,0.9696159362792969,0.9724076531089456,0.9462970953909221,0.990619706380576,0.9548531502785961
427,pexels-photo-763219_0,0.9887847900390625,0.9917211549833578,0.9835782629823885,0.9939322443358206,0.9895198813189777
428,pexels-photo-764340_0,0.9912452697753906,0.9937806732048637,0.9876382283076492,0.9893541825166864,0.9982469512195122
429,pexels-photo-768108_0,0.9915313720703125,0.9839158407233525,0.968340891588945,0.972905592251372,0.9951781448315282
430,pexels-photo-769726_0,0.9807319641113281,0.9682927288592036,0.9385343652647975,0.9878828246083693,0.9494644835651853
431,pexels-photo-769729_0,0.9948577880859375,0.9916523203824574,0.9834428545108396,0.9881399022560102,0.9951897978969348
432,pexels-photo-769731_0,0.9948463439941406,0.9951848538526515,0.9904158567557214,0.9949330824817206,0.9954367526791252
433,pexels-photo-769750_0,0.9908370971679688,0.9902626095557772,0.9807130239280553,0.988467421477303,0.992064330097876
434,pexels-photo-769773_0,0.9834671020507812,0.9822133576288855,0.9650483870967742,0.9951269001762965,0.9696306739916055
435,pexels-photo-769774_0,0.9956092834472656,0.9965673043945065,0.9931580949663552,0.9958752808921791,0.9972602903256613
436,pexels-photo-770136_0,0.9836883544921875,0.954506766533322,0.912972686937762,0.9326375317061001,0.9774262430818843
437,pexels-photo-770158_0,0.9485015869140625,0.9281960725911113,0.8660129421572909,0.9796889911862123,0.8818458366600301
438,pexels-photo-773327_0,0.9911994934082031,0.9048306588012046,0.8262015971071267,0.8471996910003863,0.9708746458923513
439,pexels-photo-774557_0,0.9770240783691406,0.9859244458466249,0.9722396342250327,0.9730873025025949,0.9991048169374319
440,pexels-photo-775325_0,0.9815864562988281,0.982207297698781,0.9650366872134377,0.9662825189837614,0.9986657671838692
441,pexels-photo-775358_0,0.9752922058105469,0.9706635021718157,0.9429992079556455,0.9438963372738324,0.9989931102637492
442,pexels-photo-776216_0,0.9963722229003906,0.9940147648387888,0.9881007494901215,0.9942087372529271,0.9938208680988158
443,pexels-photo-776944_0,0.9798393249511719,0.9487713856443561,0.9025357307514984,0.9859580554828051,0.914287849349873
444,pexels-photo-777155_yBOc5wst95_0,0.9926948547363281,0.9900585068552177,0.9803127345251925,0.9936228742914305,0.9865196205216276
445,pexels-photo-783344_0,0.9947280883789062,0.9434116779952502,0.8928848240582855,0.9740424452523886,0.9146486701071854
446,pexels-photo-784028_0,0.9809684753417969,0.9858013324947137,0.9720002244920867,0.9724259132407272,0.9995498329187564
447,pexels-photo-784155_0,0.9947624206542969,0.9697250336266013,0.9412293468024998,0.9850819819012633,0.9548395501324417
448,pexels-photo-784375_0,0.9826202392578125,0.9699682280199861,0.9416876783863,0.983044733044733,0.9572350446254326
449,pexels-photo-786265_0,0.9945907592773438,0.9664616840113529,0.9351000045768685,0.9768587138417404,0.9562836414696935
450,pexels-photo-787472_0,0.9898223876953125,0.9737349872022052,0.9488143657432276,0.9840423415177684,0.9636413234090644
451,pexels-photo-787581_0,0.9781036376953125,0.6654621750786806,0.4986461699711765,0.5168386746333514,0.9340641361256544
452,pexels-photo-788218_HmHgpPsHsX_0,0.9350509643554688,0.922982973564695,0.8569808563004527,0.9838470143496374,0.8692107146508536
453,pexels-photo-788741_0,0.9922676086425781,0.9946689460188047,0.9893944308989882,0.9907370053492747,0.9986322204501527
454,pexels-photo-791085_0,0.9939727783203125,0.9505539212618139,0.9057672809685692,0.9809456142617233,0.9219888295288975
455,pexels-photo-792537_yBAzy3yZcW_0,0.9785690307617188,0.9738989035495261,0.9491256825652682,0.9799175384960592,0.9679537499653679
456,pexels-photo-792776_fHzosf2RPV_0,0.9921798706054688,0.9665764502559755,0.9353149059699609,0.9675229297907758,0.9656318206990911
457,pexels-photo-792906_G4bGW1y54r_0,0.9983787536621094,0.967041488949205,0.9361861861861862,0.9546776910120962,0.9797297297297297
458,pexels-photo-793253_0,0.9933357238769531,0.9919815672433022,0.9840907021218468,0.9979682868040228,0.9860662469203394
459,pexels-photo-794432_0,0.9834365844726562,0.9855115987293452,0.9714370292405354,0.9860709539994258,0.9849528776954425
460,pexels-photo-795160_0,0.9961280822753906,0.9735849056603774,0.9485294117647058,0.9901540416071145,0.9575611753865055
461,pexels-photo-795771_0,0.9914779663085938,0.9919804716947267,0.9840885457472116,0.9940072373580047,0.9899619543021732
462,pexels-photo-795825_NWYTnhd29j_0,0.9943351745605469,0.9885364479199634,0.9773327431196862,0.9827178684347853,0.9944243403171448
463,pexels-photo-796060_0,0.9590568542480469,0.8885496817336948,0.7994506521170447,0.8124145526355765,0.9804303489997479
464,pexels-photo-797366_0,0.9926567077636719,0.9887988269316933,0.9778458068154354,0.9914699464391986,0.9861420612813371
